locationId,location,city,country,utc,local,parameter,value,unit,latitude,longitude
7044,"R K Puram, Delhi - DPCC",Delhi,IN,2021-11-06T11:45:00+00:00,2021-11-06T17:15:00+05:30,pm25,81,µg/m³,28.563262,77.186937
8475,"Sonia Vihar, Delhi - DPCC",Delhi,IN,2021-11-06T11:45:00+00:00,2021-11-06T17:15:00+05:30,pm25,188,µg/m³,28.710508,77.249485
11603,"Chandni Chowk, Delhi - IITM",Delhi,IN,2021-11-06T11:45:00+00:00,2021-11-06T17:15:00+05:30,pm25,218.4,µg/m³,28.656756,77.227234
6358,"Mandir Marg, Delhi - DPCC",Delhi,IN,2021-11-06T11:45:00+00:00,2021-11-06T17:15:00+05:30,pm25,259,µg/m³,28.636429,77.201067
6934,"Dr. Karni Singh Shooting Range, Delhi - DPCC",Delhi,IN,2021-11-06T11:45:00+00:00,2021-11-06T17:15:00+05:30,pm25,257,µg/m³,28.498571,77.26484
6960,"Patparganj, Delhi - DPCC",Delhi,IN,2021-11-06T11:45:00+00:00,2021-11-06T17:15:00+05:30,pm25,193,µg/m³,28.623763,77.287209
6356,"Pusa, Delhi - DPCC",Delhi,IN,2021-11-06T11:45:00+00:00,2021-11-06T17:15:00+05:30,pm25,218.93,µg/m³,28.639645,77.146262
10484,"Sri Aurobindo Marg, Delhi - DPCC",Delhi,IN,2021-11-06T11:45:00+00:00,2021-11-06T17:15:00+05:30,pm25,249,µg/m³,28.531346,77.190156
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-11-06T11:45:00+00:00,2021-11-06T17:15:00+05:30,pm25,262,µg/m³,28.530785,77.271255
6357,"Punjabi Bagh, Delhi - DPCC",Delhi,IN,2021-11-06T11:45:00+00:00,2021-11-06T17:15:00+05:30,pm25,238,µg/m³,28.674045,77.131023
5586,"Sirifort, Delhi - CPCB",Delhi,IN,2021-11-06T11:45:00+00:00,2021-11-06T17:15:00+05:30,pm25,224,µg/m³,28.5504249,77.2159377
6932,"Alipur, Delhi - DPCC",Delhi,IN,2021-11-06T11:45:00+00:00,2021-11-06T17:15:00+05:30,pm25,197,µg/m³,28.815329,77.15301
10489,"ITO, Delhi - CPCB",Delhi,IN,2021-11-06T11:45:00+00:00,2021-11-06T17:15:00+05:30,pm25,225,µg/m³,28.628624,77.24106
8472,"Bawana, Delhi - DPCC",Delhi,IN,2021-11-06T11:45:00+00:00,2021-11-06T17:15:00+05:30,pm25,251,µg/m³,28.7762,77.051074
8915,"Wazirpur, Delhi - DPCC",Delhi,IN,2021-11-06T11:45:00+00:00,2021-11-06T17:15:00+05:30,pm25,241,µg/m³,28.699793,77.165453
6938,"Vivek Vihar, Delhi - DPCC",Delhi,IN,2021-11-06T11:45:00+00:00,2021-11-06T17:15:00+05:30,pm25,171,µg/m³,28.672342,77.31526
6957,"Jawaharlal Nehru Stadium, Delhi - DPCC",Delhi,IN,2021-11-06T11:45:00+00:00,2021-11-06T17:15:00+05:30,pm25,255,µg/m³,28.58028,77.233829
5634,"Lodhi Road, Delhi - IMD",Delhi,IN,2021-11-06T11:45:00+00:00,2021-11-06T17:15:00+05:30,pm25,242.76,µg/m³,28.5918245,77.2273074
10486,"Mundka, Delhi - DPCC",Delhi,IN,2021-11-06T11:45:00+00:00,2021-11-06T17:15:00+05:30,pm25,302,µg/m³,28.684678,77.076574
6931,"Dwarka-Sector 8, Delhi - DPCC ",Delhi,IN,2021-11-06T11:45:00+00:00,2021-11-06T17:15:00+05:30,pm25,304,µg/m³,28.5710274,77.0719006
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-11-06T11:45:00+00:00,2021-11-06T17:15:00+05:30,pm25,183,µg/m³,28.647622,77.315809
5630,"Shadipur, Delhi - CPCB",Delhi,IN,2021-11-06T11:30:00+00:00,2021-11-06T17:00:00+05:30,pm25,208.3,µg/m³,28.6514781,77.1473105
5610,"North Campus, DU, Delhi - IMD",Delhi,IN,2021-11-06T11:30:00+00:00,2021-11-06T17:00:00+05:30,pm25,205.58,µg/m³,28.6573814,77.1585447
6359,"IHBAS, Dilshad Garden, Delhi - CPCB",Delhi,IN,2021-11-06T11:30:00+00:00,2021-11-06T17:00:00+05:30,pm25,147.3,µg/m³,28.6811736,77.3025234
6356,"Pusa, Delhi - DPCC",Delhi,IN,2021-11-06T11:15:00+00:00,2021-11-06T16:45:00+05:30,pm25,241.55,µg/m³,28.639645,77.146262
10489,"ITO, Delhi - CPCB",Delhi,IN,2021-11-06T11:15:00+00:00,2021-11-06T16:45:00+05:30,pm25,202,µg/m³,28.628624,77.24106
6929,"Major Dhyan Chand National Stadium, Delhi - DPCC",Delhi,IN,2021-11-06T11:15:00+00:00,2021-11-06T16:45:00+05:30,pm25,254,µg/m³,28.611281,77.237738
6358,"Mandir Marg, Delhi - DPCC",Delhi,IN,2021-11-06T11:15:00+00:00,2021-11-06T16:45:00+05:30,pm25,259,µg/m³,28.636429,77.201067
10485,"Narela, Delhi - DPCC",Delhi,IN,2021-11-06T11:15:00+00:00,2021-11-06T16:45:00+05:30,pm25,169,µg/m³,28.822836,77.101981
5634,"Lodhi Road, Delhi - IMD",Delhi,IN,2021-11-06T11:15:00+00:00,2021-11-06T16:45:00+05:30,pm25,258.59,µg/m³,28.5918245,77.2273074
10488,"Najafgarh, Delhi - DPCC",Delhi,IN,2021-11-06T11:15:00+00:00,2021-11-06T16:45:00+05:30,pm25,392,µg/m³,28.570173,76.933762
11607,"Lodhi Road, Delhi - IITM",Delhi,IN,2021-11-06T11:15:00+00:00,2021-11-06T16:45:00+05:30,pm25,173.2,µg/m³,28.588333,77.221667
8915,"Wazirpur, Delhi - DPCC",Delhi,IN,2021-11-06T11:15:00+00:00,2021-11-06T16:45:00+05:30,pm25,241,µg/m³,28.699793,77.165453
6359,"IHBAS, Dilshad Garden, Delhi - CPCB",Delhi,IN,2021-11-06T11:15:00+00:00,2021-11-06T16:45:00+05:30,pm25,165.8,µg/m³,28.6811736,77.3025234
10831,"Rohini, Delhi - DPCC",Delhi,IN,2021-11-06T11:15:00+00:00,2021-11-06T16:45:00+05:30,pm25,240,µg/m³,28.732528,77.11992
11603,"Chandni Chowk, Delhi - IITM",Delhi,IN,2021-11-06T11:15:00+00:00,2021-11-06T16:45:00+05:30,pm25,212.7,µg/m³,28.656756,77.227234
6932,"Alipur, Delhi - DPCC",Delhi,IN,2021-11-06T11:15:00+00:00,2021-11-06T16:45:00+05:30,pm25,151,µg/m³,28.815329,77.15301
10486,"Mundka, Delhi - DPCC",Delhi,IN,2021-11-06T11:15:00+00:00,2021-11-06T16:45:00+05:30,pm25,302,µg/m³,28.684678,77.076574
5622,"NSIT Dwarka, Delhi - CPCB",Delhi,IN,2021-11-06T11:15:00+00:00,2021-11-06T16:45:00+05:30,pm25,264,µg/m³,28.60909,77.0325413
10484,"Sri Aurobindo Marg, Delhi - DPCC",Delhi,IN,2021-11-06T11:15:00+00:00,2021-11-06T16:45:00+05:30,pm25,283,µg/m³,28.531346,77.190156
6957,"Jawaharlal Nehru Stadium, Delhi - DPCC",Delhi,IN,2021-11-06T11:15:00+00:00,2021-11-06T16:45:00+05:30,pm25,255,µg/m³,28.58028,77.233829
5627,"CRRI Mathura Road, Delhi - IMD",Delhi,IN,2021-11-06T11:15:00+00:00,2021-11-06T16:45:00+05:30,pm25,240.1,µg/m³,28.5512005,77.2735737
5541,"Burari Crossing, Delhi - IMD",Delhi,IN,2021-11-06T11:15:00+00:00,2021-11-06T16:45:00+05:30,pm25,150.89,µg/m³,28.7256504,77.2011573
6931,"Dwarka-Sector 8, Delhi - DPCC ",Delhi,IN,2021-11-06T11:15:00+00:00,2021-11-06T16:45:00+05:30,pm25,304,µg/m³,28.5710274,77.0719006
5626,"DTU, Delhi - CPCB",Delhi,IN,2021-11-06T11:15:00+00:00,2021-11-06T16:45:00+05:30,pm25,134.5,µg/m³,28.7500499,77.1112615
8472,"Bawana, Delhi - DPCC",Delhi,IN,2021-11-06T11:15:00+00:00,2021-11-06T16:45:00+05:30,pm25,251,µg/m³,28.7762,77.051074
8475,"Sonia Vihar, Delhi - DPCC",Delhi,IN,2021-11-06T11:15:00+00:00,2021-11-06T16:45:00+05:30,pm25,188,µg/m³,28.710508,77.249485
6960,"Patparganj, Delhi - DPCC",Delhi,IN,2021-11-06T11:15:00+00:00,2021-11-06T16:45:00+05:30,pm25,193,µg/m³,28.623763,77.287209
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-11-06T11:15:00+00:00,2021-11-06T16:45:00+05:30,pm25,262,µg/m³,28.530785,77.271255
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-11-06T11:15:00+00:00,2021-11-06T16:45:00+05:30,pm25,183,µg/m³,28.647622,77.315809
5586,"Sirifort, Delhi - CPCB",Delhi,IN,2021-11-06T11:15:00+00:00,2021-11-06T16:45:00+05:30,pm25,260,µg/m³,28.5504249,77.2159377
7044,"R K Puram, Delhi - DPCC",Delhi,IN,2021-11-06T11:15:00+00:00,2021-11-06T16:45:00+05:30,pm25,81,µg/m³,28.563262,77.186937
8235,"Jahangirpuri, Delhi - DPCC",Delhi,IN,2021-11-06T11:15:00+00:00,2021-11-06T16:45:00+05:30,pm25,248,µg/m³,28.73282,77.170633
8917,"Ashok Vihar, Delhi - DPCC",Delhi,IN,2021-11-06T11:15:00+00:00,2021-11-06T16:45:00+05:30,pm25,219,µg/m³,28.695381,77.181665
6938,"Vivek Vihar, Delhi - DPCC",Delhi,IN,2021-11-06T11:15:00+00:00,2021-11-06T16:45:00+05:30,pm25,171,µg/m³,28.672342,77.31526
8365,"Nehru Nagar, Delhi - DPCC",Delhi,IN,2021-11-06T11:15:00+00:00,2021-11-06T16:45:00+05:30,pm25,389,µg/m³,28.56789,77.250515
5610,"North Campus, DU, Delhi - IMD",Delhi,IN,2021-11-06T11:00:00+00:00,2021-11-06T16:30:00+05:30,pm25,181.76,µg/m³,28.6573814,77.1585447
6359,"IHBAS, Dilshad Garden, Delhi - CPCB",Delhi,IN,2021-11-06T11:00:00+00:00,2021-11-06T16:30:00+05:30,pm25,165.8,µg/m³,28.6811736,77.3025234
8915,"Wazirpur, Delhi - DPCC",Delhi,IN,2021-11-06T10:45:00+00:00,2021-11-06T16:15:00+05:30,pm25,175,µg/m³,28.699793,77.165453
8917,"Ashok Vihar, Delhi - DPCC",Delhi,IN,2021-11-06T10:45:00+00:00,2021-11-06T16:15:00+05:30,pm25,171,µg/m³,28.695381,77.181665
5586,"Sirifort, Delhi - CPCB",Delhi,IN,2021-11-06T10:45:00+00:00,2021-11-06T16:15:00+05:30,pm25,261,µg/m³,28.5504249,77.2159377
10831,"Rohini, Delhi - DPCC",Delhi,IN,2021-11-06T10:45:00+00:00,2021-11-06T16:15:00+05:30,pm25,178,µg/m³,28.732528,77.11992
11603,"Chandni Chowk, Delhi - IITM",Delhi,IN,2021-11-06T10:45:00+00:00,2021-11-06T16:15:00+05:30,pm25,249.6,µg/m³,28.656756,77.227234
10486,"Mundka, Delhi - DPCC",Delhi,IN,2021-11-06T10:45:00+00:00,2021-11-06T16:15:00+05:30,pm25,245,µg/m³,28.684678,77.076574
5570,"Aya Nagar, Delhi - IMD",Delhi,IN,2021-11-06T10:45:00+00:00,2021-11-06T16:15:00+05:30,pm25,340.81,µg/m³,28.4706914,77.1099364
5626,"DTU, Delhi - CPCB",Delhi,IN,2021-11-06T10:45:00+00:00,2021-11-06T16:15:00+05:30,pm25,134.5,µg/m³,28.7500499,77.1112615
6960,"Patparganj, Delhi - DPCC",Delhi,IN,2021-11-06T10:45:00+00:00,2021-11-06T16:15:00+05:30,pm25,182,µg/m³,28.623763,77.287209
6931,"Dwarka-Sector 8, Delhi - DPCC ",Delhi,IN,2021-11-06T10:45:00+00:00,2021-11-06T16:15:00+05:30,pm25,288,µg/m³,28.5710274,77.0719006
6356,"Pusa, Delhi - DPCC",Delhi,IN,2021-11-06T10:45:00+00:00,2021-11-06T16:15:00+05:30,pm25,222.49,µg/m³,28.639645,77.146262
8235,"Jahangirpuri, Delhi - DPCC",Delhi,IN,2021-11-06T10:45:00+00:00,2021-11-06T16:15:00+05:30,pm25,186,µg/m³,28.73282,77.170633
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-11-06T10:45:00+00:00,2021-11-06T16:15:00+05:30,pm25,146,µg/m³,28.647622,77.315809
10489,"ITO, Delhi - CPCB",Delhi,IN,2021-11-06T10:45:00+00:00,2021-11-06T16:15:00+05:30,pm25,195,µg/m³,28.628624,77.24106
5630,"Shadipur, Delhi - CPCB",Delhi,IN,2021-11-06T10:45:00+00:00,2021-11-06T16:15:00+05:30,pm25,200.3,µg/m³,28.6514781,77.1473105
10488,"Najafgarh, Delhi - DPCC",Delhi,IN,2021-11-06T10:45:00+00:00,2021-11-06T16:15:00+05:30,pm25,392,µg/m³,28.570173,76.933762
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-11-06T10:45:00+00:00,2021-11-06T16:15:00+05:30,pm25,256,µg/m³,28.530785,77.271255
6938,"Vivek Vihar, Delhi - DPCC",Delhi,IN,2021-11-06T10:45:00+00:00,2021-11-06T16:15:00+05:30,pm25,149,µg/m³,28.672342,77.31526
10484,"Sri Aurobindo Marg, Delhi - DPCC",Delhi,IN,2021-11-06T10:45:00+00:00,2021-11-06T16:15:00+05:30,pm25,283,µg/m³,28.531346,77.190156
5541,"Burari Crossing, Delhi - IMD",Delhi,IN,2021-11-06T10:45:00+00:00,2021-11-06T16:15:00+05:30,pm25,114.91,µg/m³,28.7256504,77.2011573
5627,"CRRI Mathura Road, Delhi - IMD",Delhi,IN,2021-11-06T10:45:00+00:00,2021-11-06T16:15:00+05:30,pm25,230.32,µg/m³,28.5512005,77.2735737
6957,"Jawaharlal Nehru Stadium, Delhi - DPCC",Delhi,IN,2021-11-06T10:45:00+00:00,2021-11-06T16:15:00+05:30,pm25,206,µg/m³,28.58028,77.233829
8475,"Sonia Vihar, Delhi - DPCC",Delhi,IN,2021-11-06T10:45:00+00:00,2021-11-06T16:15:00+05:30,pm25,162,µg/m³,28.710508,77.249485
5650,"IGI Airport (T3), Delhi - IMD",Delhi,IN,2021-11-06T10:45:00+00:00,2021-11-06T16:15:00+05:30,pm25,257.96,µg/m³,28.5627763,77.1180053
6932,"Alipur, Delhi - DPCC",Delhi,IN,2021-11-06T10:45:00+00:00,2021-11-06T16:15:00+05:30,pm25,151,µg/m³,28.815329,77.15301
5610,"North Campus, DU, Delhi - IMD",Delhi,IN,2021-11-06T10:30:00+00:00,2021-11-06T16:00:00+05:30,pm25,169.63,µg/m³,28.6573814,77.1585447
6357,"Punjabi Bagh, Delhi - DPCC",Delhi,IN,2021-11-06T10:30:00+00:00,2021-11-06T16:00:00+05:30,pm25,201,µg/m³,28.674045,77.131023
5622,"NSIT Dwarka, Delhi - CPCB",Delhi,IN,2021-11-06T10:30:00+00:00,2021-11-06T16:00:00+05:30,pm25,263.6,µg/m³,28.60909,77.0325413
7044,"R K Puram, Delhi - DPCC",Delhi,IN,2021-11-06T10:30:00+00:00,2021-11-06T16:00:00+05:30,pm25,97,µg/m³,28.563262,77.186937
5634,"Lodhi Road, Delhi - IMD",Delhi,IN,2021-11-06T10:15:00+00:00,2021-11-06T15:45:00+05:30,pm25,234.91,µg/m³,28.5918245,77.2273074
6358,"Mandir Marg, Delhi - DPCC",Delhi,IN,2021-11-06T10:15:00+00:00,2021-11-06T15:45:00+05:30,pm25,253,µg/m³,28.636429,77.201067
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-11-06T10:15:00+00:00,2021-11-06T15:45:00+05:30,pm25,146,µg/m³,28.647622,77.315809
8235,"Jahangirpuri, Delhi - DPCC",Delhi,IN,2021-11-06T10:15:00+00:00,2021-11-06T15:45:00+05:30,pm25,186,µg/m³,28.73282,77.170633
6356,"Pusa, Delhi - DPCC",Delhi,IN,2021-11-06T10:15:00+00:00,2021-11-06T15:45:00+05:30,pm25,201.5,µg/m³,28.639645,77.146262
6357,"Punjabi Bagh, Delhi - DPCC",Delhi,IN,2021-11-06T10:15:00+00:00,2021-11-06T15:45:00+05:30,pm25,201,µg/m³,28.674045,77.131023
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-11-06T10:15:00+00:00,2021-11-06T15:45:00+05:30,pm25,256,µg/m³,28.530785,77.271255
8472,"Bawana, Delhi - DPCC",Delhi,IN,2021-11-06T10:15:00+00:00,2021-11-06T15:45:00+05:30,pm25,197,µg/m³,28.7762,77.051074
10484,"Sri Aurobindo Marg, Delhi - DPCC",Delhi,IN,2021-11-06T10:15:00+00:00,2021-11-06T15:45:00+05:30,pm25,301,µg/m³,28.531346,77.190156
6929,"Major Dhyan Chand National Stadium, Delhi - DPCC",Delhi,IN,2021-11-06T10:15:00+00:00,2021-11-06T15:45:00+05:30,pm25,217,µg/m³,28.611281,77.237738
6938,"Vivek Vihar, Delhi - DPCC",Delhi,IN,2021-11-06T10:15:00+00:00,2021-11-06T15:45:00+05:30,pm25,149,µg/m³,28.672342,77.31526
5626,"DTU, Delhi - CPCB",Delhi,IN,2021-11-06T10:15:00+00:00,2021-11-06T15:45:00+05:30,pm25,124.4,µg/m³,28.7500499,77.1112615
6960,"Patparganj, Delhi - DPCC",Delhi,IN,2021-11-06T10:15:00+00:00,2021-11-06T15:45:00+05:30,pm25,182,µg/m³,28.623763,77.287209
5541,"Burari Crossing, Delhi - IMD",Delhi,IN,2021-11-06T10:15:00+00:00,2021-11-06T15:45:00+05:30,pm25,155.34,µg/m³,28.7256504,77.2011573
11607,"Lodhi Road, Delhi - IITM",Delhi,IN,2021-11-06T10:15:00+00:00,2021-11-06T15:45:00+05:30,pm25,242.1,µg/m³,28.588333,77.221667
5570,"Aya Nagar, Delhi - IMD",Delhi,IN,2021-11-06T10:15:00+00:00,2021-11-06T15:45:00+05:30,pm25,343.51,µg/m³,28.4706914,77.1099364
6957,"Jawaharlal Nehru Stadium, Delhi - DPCC",Delhi,IN,2021-11-06T10:15:00+00:00,2021-11-06T15:45:00+05:30,pm25,206,µg/m³,28.58028,77.233829
8917,"Ashok Vihar, Delhi - DPCC",Delhi,IN,2021-11-06T10:15:00+00:00,2021-11-06T15:45:00+05:30,pm25,171,µg/m³,28.695381,77.181665
10486,"Mundka, Delhi - DPCC",Delhi,IN,2021-11-06T10:15:00+00:00,2021-11-06T15:45:00+05:30,pm25,245,µg/m³,28.684678,77.076574
10831,"Rohini, Delhi - DPCC",Delhi,IN,2021-11-06T10:15:00+00:00,2021-11-06T15:45:00+05:30,pm25,178,µg/m³,28.732528,77.11992
11603,"Chandni Chowk, Delhi - IITM",Delhi,IN,2021-11-06T10:15:00+00:00,2021-11-06T15:45:00+05:30,pm25,126.6,µg/m³,28.656756,77.227234
8475,"Sonia Vihar, Delhi - DPCC",Delhi,IN,2021-11-06T10:15:00+00:00,2021-11-06T15:45:00+05:30,pm25,162,µg/m³,28.710508,77.249485
5627,"CRRI Mathura Road, Delhi - IMD",Delhi,IN,2021-11-06T10:15:00+00:00,2021-11-06T15:45:00+05:30,pm25,229.14,µg/m³,28.5512005,77.2735737
5586,"Sirifort, Delhi - CPCB",Delhi,IN,2021-11-06T10:15:00+00:00,2021-11-06T15:45:00+05:30,pm25,256,µg/m³,28.5504249,77.2159377
10485,"Narela, Delhi - DPCC",Delhi,IN,2021-11-06T10:15:00+00:00,2021-11-06T15:45:00+05:30,pm25,136,µg/m³,28.822836,77.101981
10488,"Najafgarh, Delhi - DPCC",Delhi,IN,2021-11-06T10:15:00+00:00,2021-11-06T15:45:00+05:30,pm25,346,µg/m³,28.570173,76.933762
6931,"Dwarka-Sector 8, Delhi - DPCC ",Delhi,IN,2021-11-06T10:15:00+00:00,2021-11-06T15:45:00+05:30,pm25,288,µg/m³,28.5710274,77.0719006
10489,"ITO, Delhi - CPCB",Delhi,IN,2021-11-06T10:15:00+00:00,2021-11-06T15:45:00+05:30,pm25,216,µg/m³,28.628624,77.24106
5610,"North Campus, DU, Delhi - IMD",Delhi,IN,2021-11-06T10:00:00+00:00,2021-11-06T15:30:00+05:30,pm25,154.74,µg/m³,28.6573814,77.1585447
5622,"NSIT Dwarka, Delhi - CPCB",Delhi,IN,2021-11-06T10:00:00+00:00,2021-11-06T15:30:00+05:30,pm25,292.9,µg/m³,28.60909,77.0325413
5630,"Shadipur, Delhi - CPCB",Delhi,IN,2021-11-06T10:00:00+00:00,2021-11-06T15:30:00+05:30,pm25,152.6,µg/m³,28.6514781,77.1473105
7044,"R K Puram, Delhi - DPCC",Delhi,IN,2021-11-06T10:00:00+00:00,2021-11-06T15:30:00+05:30,pm25,92,µg/m³,28.563262,77.186937
6359,"IHBAS, Dilshad Garden, Delhi - CPCB",Delhi,IN,2021-11-06T10:00:00+00:00,2021-11-06T15:30:00+05:30,pm25,123,µg/m³,28.6811736,77.3025234
6358,"Mandir Marg, Delhi - DPCC",Delhi,IN,2021-11-06T09:45:00+00:00,2021-11-06T15:15:00+05:30,pm25,236,µg/m³,28.636429,77.201067
11607,"Lodhi Road, Delhi - IITM",Delhi,IN,2021-11-06T09:45:00+00:00,2021-11-06T15:15:00+05:30,pm25,207.9,µg/m³,28.588333,77.221667
10486,"Mundka, Delhi - DPCC",Delhi,IN,2021-11-06T09:45:00+00:00,2021-11-06T15:15:00+05:30,pm25,265,µg/m³,28.684678,77.076574
10831,"Rohini, Delhi - DPCC",Delhi,IN,2021-11-06T09:45:00+00:00,2021-11-06T15:15:00+05:30,pm25,173,µg/m³,28.732528,77.11992
7044,"R K Puram, Delhi - DPCC",Delhi,IN,2021-11-06T09:45:00+00:00,2021-11-06T15:15:00+05:30,pm25,92,µg/m³,28.563262,77.186937
10489,"ITO, Delhi - CPCB",Delhi,IN,2021-11-06T09:45:00+00:00,2021-11-06T15:15:00+05:30,pm25,223,µg/m³,28.628624,77.24106
10484,"Sri Aurobindo Marg, Delhi - DPCC",Delhi,IN,2021-11-06T09:45:00+00:00,2021-11-06T15:15:00+05:30,pm25,301,µg/m³,28.531346,77.190156
10485,"Narela, Delhi - DPCC",Delhi,IN,2021-11-06T09:45:00+00:00,2021-11-06T15:15:00+05:30,pm25,136,µg/m³,28.822836,77.101981
5650,"IGI Airport (T3), Delhi - IMD",Delhi,IN,2021-11-06T09:45:00+00:00,2021-11-06T15:15:00+05:30,pm25,246.43,µg/m³,28.5627763,77.1180053
6931,"Dwarka-Sector 8, Delhi - DPCC ",Delhi,IN,2021-11-06T09:45:00+00:00,2021-11-06T15:15:00+05:30,pm25,310,µg/m³,28.5710274,77.0719006
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-11-06T09:45:00+00:00,2021-11-06T15:15:00+05:30,pm25,257,µg/m³,28.530785,77.271255
5634,"Lodhi Road, Delhi - IMD",Delhi,IN,2021-11-06T09:45:00+00:00,2021-11-06T15:15:00+05:30,pm25,243.35,µg/m³,28.5918245,77.2273074
8475,"Sonia Vihar, Delhi - DPCC",Delhi,IN,2021-11-06T09:45:00+00:00,2021-11-06T15:15:00+05:30,pm25,167,µg/m³,28.710508,77.249485
5626,"DTU, Delhi - CPCB",Delhi,IN,2021-11-06T09:45:00+00:00,2021-11-06T15:15:00+05:30,pm25,124.4,µg/m³,28.7500499,77.1112615
11603,"Chandni Chowk, Delhi - IITM",Delhi,IN,2021-11-06T09:45:00+00:00,2021-11-06T15:15:00+05:30,pm25,70,µg/m³,28.656756,77.227234
8472,"Bawana, Delhi - DPCC",Delhi,IN,2021-11-06T09:45:00+00:00,2021-11-06T15:15:00+05:30,pm25,194,µg/m³,28.7762,77.051074
5541,"Burari Crossing, Delhi - IMD",Delhi,IN,2021-11-06T09:45:00+00:00,2021-11-06T15:15:00+05:30,pm25,92.25,µg/m³,28.7256504,77.2011573
6938,"Vivek Vihar, Delhi - DPCC",Delhi,IN,2021-11-06T09:45:00+00:00,2021-11-06T15:15:00+05:30,pm25,145,µg/m³,28.672342,77.31526
6932,"Alipur, Delhi - DPCC",Delhi,IN,2021-11-06T09:45:00+00:00,2021-11-06T15:15:00+05:30,pm25,135,µg/m³,28.815329,77.15301
5586,"Sirifort, Delhi - CPCB",Delhi,IN,2021-11-06T09:45:00+00:00,2021-11-06T15:15:00+05:30,pm25,256,µg/m³,28.5504249,77.2159377
8915,"Wazirpur, Delhi - DPCC",Delhi,IN,2021-11-06T09:45:00+00:00,2021-11-06T15:15:00+05:30,pm25,182,µg/m³,28.699793,77.165453
6957,"Jawaharlal Nehru Stadium, Delhi - DPCC",Delhi,IN,2021-11-06T09:45:00+00:00,2021-11-06T15:15:00+05:30,pm25,245,µg/m³,28.58028,77.233829
8917,"Ashok Vihar, Delhi - DPCC",Delhi,IN,2021-11-06T09:45:00+00:00,2021-11-06T15:15:00+05:30,pm25,188,µg/m³,28.695381,77.181665
6929,"Major Dhyan Chand National Stadium, Delhi - DPCC",Delhi,IN,2021-11-06T09:45:00+00:00,2021-11-06T15:15:00+05:30,pm25,261,µg/m³,28.611281,77.237738
6960,"Patparganj, Delhi - DPCC",Delhi,IN,2021-11-06T09:45:00+00:00,2021-11-06T15:15:00+05:30,pm25,207,µg/m³,28.623763,77.287209
5570,"Aya Nagar, Delhi - IMD",Delhi,IN,2021-11-06T09:45:00+00:00,2021-11-06T15:15:00+05:30,pm25,301.24,µg/m³,28.4706914,77.1099364
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-11-06T09:45:00+00:00,2021-11-06T15:15:00+05:30,pm25,171,µg/m³,28.647622,77.315809
10488,"Najafgarh, Delhi - DPCC",Delhi,IN,2021-11-06T09:45:00+00:00,2021-11-06T15:15:00+05:30,pm25,346,µg/m³,28.570173,76.933762
5610,"North Campus, DU, Delhi - IMD",Delhi,IN,2021-11-06T09:30:00+00:00,2021-11-06T15:00:00+05:30,pm25,177.72,µg/m³,28.6573814,77.1585447
5622,"NSIT Dwarka, Delhi - CPCB",Delhi,IN,2021-11-06T09:30:00+00:00,2021-11-06T15:00:00+05:30,pm25,292.9,µg/m³,28.60909,77.0325413
5630,"Shadipur, Delhi - CPCB",Delhi,IN,2021-11-06T09:30:00+00:00,2021-11-06T15:00:00+05:30,pm25,153.8,µg/m³,28.6514781,77.1473105
11603,"Chandni Chowk, Delhi - IITM",Delhi,IN,2021-11-06T09:15:00+00:00,2021-11-06T14:45:00+05:30,pm25,80.5,µg/m³,28.656756,77.227234
8472,"Bawana, Delhi - DPCC",Delhi,IN,2021-11-06T09:15:00+00:00,2021-11-06T14:45:00+05:30,pm25,194,µg/m³,28.7762,77.051074
5627,"CRRI Mathura Road, Delhi - IMD",Delhi,IN,2021-11-06T09:15:00+00:00,2021-11-06T14:45:00+05:30,pm25,295.25,µg/m³,28.5512005,77.2735737
10489,"ITO, Delhi - CPCB",Delhi,IN,2021-11-06T09:15:00+00:00,2021-11-06T14:45:00+05:30,pm25,262,µg/m³,28.628624,77.24106
6356,"Pusa, Delhi - DPCC",Delhi,IN,2021-11-06T09:15:00+00:00,2021-11-06T14:45:00+05:30,pm25,234.77,µg/m³,28.639645,77.146262
6960,"Patparganj, Delhi - DPCC",Delhi,IN,2021-11-06T09:15:00+00:00,2021-11-06T14:45:00+05:30,pm25,207,µg/m³,28.623763,77.287209
8917,"Ashok Vihar, Delhi - DPCC",Delhi,IN,2021-11-06T09:15:00+00:00,2021-11-06T14:45:00+05:30,pm25,188,µg/m³,28.695381,77.181665
10485,"Narela, Delhi - DPCC",Delhi,IN,2021-11-06T09:15:00+00:00,2021-11-06T14:45:00+05:30,pm25,140,µg/m³,28.822836,77.101981
10486,"Mundka, Delhi - DPCC",Delhi,IN,2021-11-06T09:15:00+00:00,2021-11-06T14:45:00+05:30,pm25,265,µg/m³,28.684678,77.076574
